source,target,edge_type,weight,weight_normalized,raw_count,edge_attr,distance_km,bearing,avg_distance,avg_time_gap
66311c2f-c379-49ba-8476-8e89b9e63be8,fa5d87a8-533e-4308-b787-d67f681ce619,geospatial,0.9053966058050968,1.5284705792492632,1,"[0.9053966058050968, 0.09938219282196793, 0.723243474511374, 2.0]",0.19876438564393586,260.36765082409465,,
66311c2f-c379-49ba-8476-8e89b9e63be8,fa5d87a8-533e-4308-b787-d67f681ce619,geospatial,0.9053966058050968,1.5284705792492632,1,"[0.9053966058050968, 0.09938219282196793, 0.723243474511374, 2.0]",0.19876438564393586,260.36765082409465,,
66311c2f-c379-49ba-8476-8e89b9e63be8,7ec84000-6c37-42f9-929b-005c40ea6b4c,geospatial,0.9637019667838038,1.6269004035904049,1,"[0.9637019667838038, 0.03697319525969161, 0.07902978391755273, 2.0]",0.07394639051938322,28.450722210318986,,
66311c2f-c379-49ba-8476-8e89b9e63be8,7ec84000-6c37-42f9-929b-005c40ea6b4c,geospatial,0.9637019667838038,1.6269004035904049,1,"[0.9637019667838038, 0.03697319525969161, 0.07902978391755273, 2.0]",0.07394639051938322,28.450722210318986,,
66311c2f-c379-49ba-8476-8e89b9e63be8,66311c2f-c379-49ba-8476-8e89b9e63be8,self,1.0,1.0,1,"[1.0, 0.0, 0.0, 3.0]",,,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,geospatial,0.3689787897111376,0.6229018540874453,1,"[0.3689787897111376, 0.9970161170512963, 0.8896745174086613, 2.0]",1.9940322341025927,320.2828262671181,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,geospatial,0.3689787897111376,0.6229018540874453,1,"[0.3689787897111376, 0.9970161170512963, 0.8896745174086613, 2.0]",1.9940322341025927,320.2828262671181,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,f3a6c0ea-b82d-4cbd-923d-18b6f4cfd255,geospatial,0.47416014529793915,0.8004666985646612,1,"[0.47416014529793915, 0.7462101550703018, 0.892557213306054, 2.0]",1.4924203101406035,321.3205967901794,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,f3a6c0ea-b82d-4cbd-923d-18b6f4cfd255,geospatial,0.47416014529793915,0.8004666985646612,1,"[0.47416014529793915, 0.7462101550703018, 0.892557213306054, 2.0]",1.4924203101406035,321.3205967901794,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,f1ea987c-1653-4c32-a812-419babae7d5f,geospatial,0.4738308272942202,0.799910751174673,1,"[0.4738308272942202, 0.7469049254351828, 0.903029971482739, 2.0]",1.4938098508703657,325.09078973378604,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,f1ea987c-1653-4c32-a812-419babae7d5f,geospatial,0.4738308272942202,0.799910751174673,1,"[0.4738308272942202, 0.7469049254351828, 0.903029971482739, 2.0]",1.4938098508703657,325.09078973378604,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,533a29b6-f692-4842-837c-b7a7b181c39f,geospatial,0.6673496656521304,1.1266049855732425,1,"[0.6673496656521304, 0.404441134070373, 0.8213466196422243, 2.0]",0.808882268140746,295.68478307120074,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,533a29b6-f692-4842-837c-b7a7b181c39f,geospatial,0.6673496656521304,1.1266049855732425,1,"[0.6673496656521304, 0.404441134070373, 0.8213466196422243, 2.0]",0.808882268140746,295.68478307120074,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,ca5ecc8b-a94a-4466-b170-ae907f1063a1,geospatial,0.7906218934310246,1.3347104414480284,1,"[0.7906218934310246, 0.23493543633117356, 0.039862478022794, 2.0]",0.4698708726623471,14.35049208820584,,
