name,category,lon,lat,district
Gyoza King,restaurant,103.8437402,1.2768168,OUTRAM
Keisuke Tonkotsu King,restaurant,103.8440193,1.2767774,OUTRAM
Pine Tree Cafe (),restaurant,103.8522248,1.3005463,ROCHOR
Pine Tree Cafe (),restaurant,103.8520359,1.3005693,ROCHOR
Tian Yuan Healthy Vegetarian Food Paradise (),restaurant,103.8523164,1.3004584,ROCHOR
Bikanervala,restaurant,103.8520943,1.3051324,ROCHOR
Chettynad Curry Palace (  ),restaurant,103.8543081,1.3058229,ROCHOR
KHAN Restaurant,restaurant,103.8523217,1.305936,ROCHOR
Premaas Cuisine,restaurant,103.8520148,1.304964,ROCHOR
Restaurant Barakath ( ),restaurant,103.8522617,1.3049832,ROCHOR
Veggie Cottage,restaurant,103.85229,1.3049559,ROCHOR
Song Fa Bak Kut Teh,restaurant,103.8477278,1.2889927,SINGAPORE RIVER
Heng Heng Bak Kut Teh,restaurant,103.8537584,1.3144696,KALLANG
Tawandang,restaurant,103.8115882,1.3057186,TANGLIN
Tim Ho Wan,restaurant,103.7434351,1.334182,JURONG EAST
Les Bouchons,restaurant,103.8456947,1.281305,OUTRAM
Alt. Pizza,restaurant,103.795479,1.3116159,QUEENSTOWN
OverEasy Bar and Diner,restaurant,103.8541849,1.2861761,DOWNTOWN CORE
Vatan se,restaurant,103.8667462,1.2964148,KALLANG
Food Loft,restaurant,103.8821212,1.3147043,GEYLANG
Sushi Kou,restaurant,103.8438218,1.2768053,OUTRAM
Teppei,restaurant,103.843922,1.2767911,OUTRAM
Rasa Rasa  Teck Whye,restaurant,103.7571358,1.3803759,CHOA CHU KANG
DaeSsikSin,restaurant,103.8389156,1.3005658,ORCHARD
Hong Kong Street Chun Tat Kee,restaurant,103.8497223,1.3257481,NOVENA
Tandoori Corner,restaurant,103.8500978,1.3258161,NOVENA
Al amaan,restaurant,103.7685138,1.2927639,QUEENSTOWN
Chengs,restaurant,103.7688054,1.2931353,QUEENSTOWN
Dario,restaurant,103.7684218,1.2923903,QUEENSTOWN
Fong Seng Fast Food Nasi Lemak,restaurant,103.768758,1.2930692,QUEENSTOWN
Hong Kong Kitchen BBQ,restaurant,103.7687842,1.2931038,QUEENSTOWN
Joo Chiat,restaurant,103.7686216,1.2929093,QUEENSTOWN
Putera Putera,restaurant,103.768543,1.2928149,QUEENSTOWN
Formosa Delights,restaurant,103.7687039,1.2930116,QUEENSTOWN
Din Tai Fung,restaurant,103.8893341,1.3342935,HOUGANG
S Ramen,restaurant,103.8893991,1.334224,HOUGANG
Rabbit Carrot Gun,restaurant,103.9031706,1.304937,MARINE PARADE
Hei Sushi,restaurant,103.9548924,1.3775267,PASIR RIS
Saizeriya,restaurant,103.8479449,1.2996984,MUSEUM
Omma,restaurant,103.7946766,1.3114477,QUEENSTOWN
Evertop Family Restaurant,restaurant,103.899102,1.3141514,GEYLANG
Halal Restaurant,restaurant,103.9006785,1.3119529,GEYLANG
Banh Mi 233,restaurant,103.9001101,1.3127554,GEYLANG
Bungkus,restaurant,103.8979097,1.3155598,GEYLANG
Home of Seafood,restaurant,103.8997384,1.313287,GEYLANG
Kak Wans Kitchen,restaurant,103.8990757,1.3138673,GEYLANG
Minang House,restaurant,103.8987947,1.3143364,GEYLANG
Putien,restaurant,103.8573564,1.3096114,KALLANG
Arbite,restaurant,103.8655058,1.3641429,SERANGOON
Victors Kitchen,restaurant,103.8505717,1.3003433,ROCHOR
Daisys Dream Kitchen,restaurant,103.7601115,1.3072874,CLEMENTI
Mamanda,restaurant,103.8600366,1.3022173,ROCHOR
E-Sarn Thai Cuisine,restaurant,103.778895,1.316706,BUKIT TIMAH
Yunnan Garden,restaurant,103.7880009,1.2991566,QUEENSTOWN
Peach Garden  The Metropolis,restaurant,103.7912853,1.3059607,QUEENSTOWN
Amano,restaurant,103.7966901,1.3242565,BUKIT TIMAH
Pies & Coffee,restaurant,103.7880371,1.3055935,QUEENSTOWN
Ristorante Takada,restaurant,103.8077152,1.2916282,QUEENSTOWN
Fifth Season,restaurant,103.8505847,1.307825,ROCHOR
MeOUE,restaurant,103.8530041,1.282787,DOWNTOWN CORE
Tendon Ginza Itsuki,restaurant,103.8436979,1.2773248,OUTRAM
Canopy Garden Dining,restaurant,103.8473521,1.3624809,BISHAN
Pizza Hut,restaurant,103.7890212,1.3106061,QUEENSTOWN
District 10 Bar Tapas Restaurant,restaurant,103.7880394,1.3067065,QUEENSTOWN
Good Luck BBQ,restaurant,103.842111,1.2823574,OUTRAM
G7 Sinma Live Bull Frog Clayport Porridge,restaurant,103.8422742,1.2825544,OUTRAM
Rong Cheng Chuan Wei Hotpot Restaurant,restaurant,103.8421439,1.2823984,OUTRAM
Tiong Shian Porridge House,restaurant,103.8423355,1.2826206,OUTRAM
Tak Po,restaurant,103.8436472,1.282668,OUTRAM
CTY Kitchen,restaurant,103.8434816,1.2827605,OUTRAM
Tiong Bahru Boneless Hainanese Chicken Rice,restaurant,103.8433556,1.2828318,OUTRAM
Holland Village XO Fish Head Bee Hoon Restaurant,restaurant,103.8444576,1.2820529,OUTRAM
Noodle Man,restaurant,103.8443811,1.2820979,OUTRAM
Ocean Curry Fish Head,restaurant,103.847277,1.2798195,OUTRAM
Mei Heong Yuen Dessert,restaurant,103.8433011,1.2832907,OUTRAM
Wonderful Durian,restaurant,103.8441473,1.2827948,OUTRAM
Chen Fu Ji Restaurant,restaurant,103.8443059,1.2821476,OUTRAM
Fatty Weng Restaurant,restaurant,103.8439241,1.2823613,OUTRAM
Xiang Signature,restaurant,103.8443911,1.2822484,OUTRAM
Yu Cun Ren Jia,restaurant,103.8442663,1.2823268,OUTRAM
Swis Ling Bak Kut Teh Seafood Restaurant,restaurant,103.8407583,1.2803588,OUTRAM
Jing Hua Xiao Chi,restaurant,103.8433726,1.280033,OUTRAM
Wan Nian Stone Pot Fish,restaurant,103.843236,1.2829029,OUTRAM
Yuet Sing Seafood,restaurant,103.8430703,1.2830012,OUTRAM
Chuan Jiang Hao Zi Steamboat Restaurant,restaurant,103.8446485,1.2821002,OUTRAM
Ju Dian,restaurant,103.8446064,1.2821243,OUTRAM
Xie Lao Song,restaurant,103.8445626,1.2821489,OUTRAM
Ba Dao Guan,restaurant,103.8443027,1.2833231,OUTRAM
Wan Nian Stone Pot Fish,restaurant,103.8434405,1.2827846,OUTRAM
Bei Fang Feng Wei,restaurant,103.8437515,1.2842886,OUTRAM
Huang He Lou,restaurant,103.8435743,1.2832863,OUTRAM
Lee Kui (Ah Hoi) Restaurant,restaurant,103.844194,1.2840679,OUTRAM
Old Chengdu Restaurant,restaurant,103.8436322,1.2838961,OUTRAM
Tiantian Xiangshang,restaurant,103.8435344,1.283155,OUTRAM
Oriental Chinese Restaurant,restaurant,103.8437033,1.2842257,OUTRAM
Sichuan Restaurant,restaurant,103.8436365,1.2841529,OUTRAM
Xiang Man Lou Chinese Restaurant,restaurant,103.8439081,1.2830868,OUTRAM
Yi Xin Vegeterian Food,restaurant,103.8438287,1.2829783,OUTRAM
Chong Qing Grilled Fish,restaurant,103.8445003,1.2838922,OUTRAM
Dong Fang Cai Guan,restaurant,103.844617,1.2838218,OUTRAM
Si Wei Mao Cai,restaurant,103.8452334,1.2836223,OUTRAM
Sichuan Village Restaurant,restaurant,103.8445387,1.2838695,OUTRAM
Tian Fu Hua Ren,restaurant,103.8452541,1.283609,OUTRAM
Buko Nero,restaurant,103.8434037,1.2775936,OUTRAM
Miz Japanese Restaurant,restaurant,103.8366465,1.277194,BUKIT MERAH
Inahos Kitchen Bar,restaurant,103.8431369,1.2779492,OUTRAM
Pasta Brava,restaurant,103.842743,1.2776835,OUTRAM
Sui Japanese Dining & Sake,restaurant,103.8421219,1.2791041,OUTRAM
Zen,restaurant,103.8403366,1.279461,OUTRAM
Bistro Soori,restaurant,103.8420477,1.2801271,OUTRAM
Italian Food & Wine Pte Ltd,restaurant,103.8419649,1.2798518,OUTRAM
Nicholas le Restaurant,restaurant,103.8419437,1.2802901,OUTRAM
Taratata Bistrot,restaurant,103.8414805,1.2801501,OUTRAM
Buyan Russian Haute Cuisine & Caviar Bar,restaurant,103.8428133,1.2792088,OUTRAM
Sabio Tapas Bar & Restaurant,restaurant,103.8429893,1.2793251,OUTRAM
Flower Pig 360  360 Aged Meat,restaurant,103.8437383,1.2793726,OUTRAM
Meatchelin,restaurant,103.843822,1.2788617,OUTRAM
Han Kook Gwan Korean Restaurant,restaurant,103.8438174,1.2797725,OUTRAM
Arterial,restaurant,103.8445497,1.2827216,OUTRAM
Fat Cow Palace,restaurant,103.8437491,1.2830323,OUTRAM
Yummy Viet,restaurant,103.8443048,1.2822973,OUTRAM
Barrio Chino,restaurant,103.8457782,1.2819808,OUTRAM
Da Paolo,restaurant,103.8457519,1.2819446,OUTRAM
Noti Restaurant & Bar,restaurant,103.8458526,1.2820954,OUTRAM
Gum Gang Won Korean Fusion Restaurant,restaurant,103.8434951,1.2831841,OUTRAM
Sawasdee Thai Food Pte Ltd,restaurant,103.8446317,1.2833049,OUTRAM
The Singapore Heritage Restaurant,restaurant,103.844367,1.2834692,OUTRAM
Togi Korean Restaurant,restaurant,103.8443088,1.2840024,OUTRAM
Jang Won Korean Restaurant Pte Ltd,restaurant,103.8444035,1.283445,OUTRAM
Le Carillon De LAngelus,restaurant,103.8456662,1.2809898,OUTRAM
Ox Well & Co,restaurant,103.8456514,1.2813705,OUTRAM
Tapas,restaurant,103.8455203,1.2812191,OUTRAM
Cugini Trattoria Pizzeria,restaurant,103.8457131,1.2816831,OUTRAM
Jerrys Barbeque & Grill,restaurant,103.8455648,1.2817138,OUTRAM
LAngelus,restaurant,103.8457471,1.2817286,OUTRAM
IndoChine Restaurant,restaurant,103.8460168,1.2821383,OUTRAM
Spizza,restaurant,103.8464445,1.2824355,OUTRAM
Annalakshimi Janatha,restaurant,103.8474464,1.2817076,OUTRAM
Gosso,restaurant,103.847723,1.2806534,OUTRAM
Moo Bar & Grill,restaurant,103.8472561,1.279631,DOWNTOWN CORE
Nusantara Cuisine,restaurant,103.84741,1.2800682,OUTRAM
PHO 99 Vietnamese Delight,restaurant,103.8468803,1.2799559,OUTRAM
Common Man,restaurant,103.8479317,1.2802945,OUTRAM
Dal-In Korean BBQ Restaurant,restaurant,103.8483082,1.281363,OUTRAM
KAMAL Restaurant,restaurant,103.8477892,1.2800603,OUTRAM
No Menu Osvaldo Forlino Familys Kitchen,restaurant,103.8484171,1.2812972,OUTRAM
Shree Ganga,restaurant,103.8480194,1.2804387,OUTRAM
Dallas Restaurant & Bar,restaurant,103.8498651,1.2861304,SINGAPORE RIVER
Aburiya,restaurant,103.8492746,1.2883206,SINGAPORE RIVER
Harrys Bar,restaurant,103.8499679,1.285993,SINGAPORE RIVER
Pasta Fresca Da Salvatore (Boat Quay),restaurant,103.8498962,1.286087,SINGAPORE RIVER
Pizzeria LOperetta,restaurant,103.8443571,1.2749975,DOWNTOWN CORE
Indian House,restaurant,103.8493875,1.2869409,SINGAPORE RIVER
Tandoori Zaika,restaurant,103.8493156,1.2879434,SINGAPORE RIVER
Go K - BBQ Korean Restaurant,restaurant,103.8467483,1.2804382,OUTRAM
Fu Lin Tou Fu Yuen,restaurant,103.8479274,1.2811098,OUTRAM
Goldleaf Taiwan Restaurant,restaurant,103.8474216,1.2816674,OUTRAM
Meat Smith,restaurant,103.8474622,1.2801657,OUTRAM
Napoleon Food and Wine Bar,restaurant,103.8471644,1.2800157,OUTRAM
Ajoomma Korean Charcoal BBQ,restaurant,103.8469604,1.2826041,OUTRAM
Oven and Fried Chicken,restaurant,103.8474096,1.2805172,OUTRAM
Pantler,restaurant,103.8472535,1.2801981,OUTRAM
Singkoba,restaurant,103.8476172,1.2804556,OUTRAM
Urban Bites,restaurant,103.8475419,1.2803147,OUTRAM
Wang Dae Bok Korean BBQ Restaurant,restaurant,103.8472981,1.2814436,OUTRAM
Wang Dae Bak,restaurant,103.8467937,1.2843667,OUTRAM
Izy,restaurant,103.8464948,1.2824547,OUTRAM
Los Primos,restaurant,103.8458115,1.2818203,OUTRAM
Kinzo Izakaya,restaurant,103.8460095,1.2823187,OUTRAM
pluck,restaurant,103.8456013,1.2817633,OUTRAM
Koi Izakaya,restaurant,103.8456849,1.2816496,OUTRAM
Palace of Thai Chicken,restaurant,103.845568,1.2811273,OUTRAM
Casa Tartufo,restaurant,103.8454428,1.2803915,OUTRAM
Lolla,restaurant,103.8456256,1.2810316,OUTRAM
Fluffy Dessert,restaurant,103.8435671,1.2780061,OUTRAM
OCNZ On Dol,restaurant,103.8437102,1.2774895,OUTRAM
Singkoba,restaurant,103.8437548,1.2778072,OUTRAM
Guiga Korean BBQ,restaurant,103.8437227,1.2776561,OUTRAM
Sin Manbok,restaurant,103.8437492,1.2778627,OUTRAM
Ramyun and Soju,restaurant,103.8438423,1.277235,OUTRAM
Super Star K BBQ,restaurant,103.8437986,1.2780172,OUTRAM
The Blue Ginger,restaurant,103.8437059,1.2774316,OUTRAM
Obba Jjajang,restaurant,103.8437817,1.2779645,OUTRAM
Tanjong Hwaro,restaurant,103.8438656,1.2782263,OUTRAM
Super Star K BBQ,restaurant,103.8436361,1.2781855,OUTRAM
Cha Rim,restaurant,103.8438824,1.278279,OUTRAM
Red Holic,restaurant,103.8437063,1.2783682,OUTRAM
Yakiniku Don-Don,restaurant,103.8436921,1.2783311,OUTRAM
O.BBa,restaurant,103.8438981,1.278328,OUTRAM
Supulae Korean BBQ,restaurant,103.8437666,1.2785251,OUTRAM
Kko Kko Nara,restaurant,103.8438315,1.2788156,OUTRAM
Capricci,restaurant,103.8440701,1.2793333,OUTRAM
Kamoshita Sake & Wine,restaurant,103.8436814,1.2802288,OUTRAM
Fu Lin Yuan Health Soup Restaurant,restaurant,103.8427066,1.279716,OUTRAM
His.tori Korean BBQ,restaurant,103.8438367,1.2799024,OUTRAM
Bar-Roque Grill,restaurant,103.8435592,1.2755226,DOWNTOWN CORE
Teppan Happou Kenji,restaurant,103.8436991,1.2773729,OUTRAM
Todamgol,restaurant,103.8440602,1.2792343,OUTRAM
Manbok,restaurant,103.8417861,1.2790843,OUTRAM
MooJaa Mookata Thai BBQ Steamboat,restaurant,103.8414534,1.2798528,OUTRAM
Esquina,restaurant,103.8420509,1.2799185,OUTRAM
Bonifacio,restaurant,103.8422454,1.280772,OUTRAM
Enclave,restaurant,103.8415104,1.2803273,OUTRAM
Yanti Nasi Padang Restaurant,restaurant,103.8415345,1.2804466,OUTRAM
Yong Soon You Tiao,restaurant,103.842042,1.2811189,OUTRAM
Manbok Chinatown Korean BBQ,restaurant,103.8420724,1.282323,OUTRAM
Kanda Wadatsumi,restaurant,103.8442888,1.2780638,OUTRAM
Etna,restaurant,103.8433434,1.2783712,OUTRAM
Pince and Pints,restaurant,103.8434043,1.2790399,OUTRAM
Rhubarb,restaurant,103.8430698,1.2793744,OUTRAM
Song Fa Bak Kut Teh,restaurant,103.844621,1.2851819,OUTRAM
Wee Nam Kee,restaurant,103.8438313,1.317207,NOVENA
Pizza Hut,restaurant,103.8170086,1.2839289,BUKIT MERAH
Pizza Hut,restaurant,103.8111166,1.3231589,BUKIT TIMAH
Prive Restaurant,restaurant,103.8126059,1.2640789,BUKIT MERAH
Takumi Robata & Sushi,restaurant,103.8126756,1.2638831,BUKIT MERAH
Hans (The Chevrons),restaurant,103.7483851,1.3311368,JURONG EAST
Fish Mart Sakuraya,restaurant,103.765551,1.303685,CLEMENTI
Canton Paradise (Star Vista),restaurant,103.7886365,1.3068982,QUEENSTOWN
Nandos,restaurant,103.7883569,1.3071035,QUEENSTOWN
Springleaf Prata Place,restaurant,103.7700779,1.3219184,CLEMENTI
Yassin Kampung,restaurant,103.7699317,1.3217574,CLEMENTI
Fosters Steakhouse,restaurant,103.7952745,1.3118196,QUEENSTOWN
Yee Cheong Yuen Noodle Restaurant,restaurant,103.7949858,1.310593,QUEENSTOWN
Buttercake N Cream,restaurant,103.7698063,1.3218254,CLEMENTI
Mia Torino,restaurant,103.8427172,1.2796943,OUTRAM
Extra Virgin Pizza,restaurant,103.8513051,1.2789263,DOWNTOWN CORE
Cali Cafe,restaurant,103.7890077,1.3051138,QUEENSTOWN
Ginza Kuroson,restaurant,103.8411492,1.2910631,SINGAPORE RIVER
Ellenborough Market Caf,restaurant,103.8454229,1.2888591,SINGAPORE RIVER
Jumbo Seafood (Riverside Point),restaurant,103.8446901,1.2888992,SINGAPORE RIVER
Sala Thai Kitchen,restaurant,103.7911709,1.3064747,QUEENSTOWN
Phuc Deli Viet,restaurant,103.848642,1.2790851,DOWNTOWN CORE
Lavo,restaurant,103.8600277,1.2826411,DOWNTOWN CORE
Master Crab Seafood Restaurant (Ghim Moh),restaurant,103.788797,1.311558,QUEENSTOWN
Ristorante Amarone,restaurant,103.8477644,1.2774692,DOWNTOWN CORE
Wafuken,restaurant,103.8504547,1.2783793,DOWNTOWN CORE
Three Blind Pigs,restaurant,103.8510616,1.2788365,DOWNTOWN CORE
Boulevard,restaurant,103.8505459,1.2785826,DOWNTOWN CORE
Anglo Indian Cafe & Bar,restaurant,103.8503053,1.2790698,DOWNTOWN CORE
Ippudo Ramen Express,restaurant,103.8503841,1.2782675,DOWNTOWN CORE
SaladStop,restaurant,103.8479603,1.2777377,DOWNTOWN CORE
SaladStop,restaurant,103.85232,1.2809286,DOWNTOWN CORE
The Bistro (NUSS Suntec),restaurant,103.8581409,1.2943874,DOWNTOWN CORE
Just The Place,restaurant,103.9124204,1.4208204,PUNGGOL
Din Tai Fung,restaurant,103.8536137,1.2808016,DOWNTOWN CORE
Putien,restaurant,103.8199975,1.2564561,SOUTHERN ISLANDS
Madrinaa Italiano,restaurant,103.796643,1.3113701,BUKIT TIMAH
Original Sin,restaurant,103.7965274,1.3111704,BUKIT TIMAH
Mai Thai,restaurant,103.7966232,1.3114871,BUKIT TIMAH
The Banana Leaf Apolo,restaurant,103.8510771,1.3084568,ROCHOR
Syun,restaurant,103.8198078,1.2552335,SOUTHERN ISLANDS
Verve Pizza Bar  Marina Bay,restaurant,103.8561831,1.2798283,DOWNTOWN CORE
Imperial Treasure Windows of Hong Kong,restaurant,103.8507799,1.2789518,DOWNTOWN CORE
Imperial Treasure Super Peking Duck,restaurant,103.8513351,1.2791503,DOWNTOWN CORE
Aroy Mookata,restaurant,103.8370674,1.2772421,BUKIT MERAH
Canadian Pizza,restaurant,103.8355404,1.2762612,BUKIT MERAH
EAT.DRINK.MAN.WOMAN,restaurant,103.8356102,1.2763219,BUKIT MERAH
Ar-Rahman,restaurant,103.8369419,1.2772333,BUKIT MERAH
Good Chance Pohpiah,restaurant,103.8317499,1.2773862,BUKIT MERAH
Ya-Mahyuddin Al-Jailani Restaurant,restaurant,103.8354327,1.2761662,BUKIT MERAH
Quay house,restaurant,103.8495947,1.2858595,SINGAPORE RIVER
Chupitos,restaurant,103.8462338,1.2902153,SINGAPORE RIVER
Encik Tan,restaurant,103.680161,1.3473438,WESTERN WATER CATCHMENT
Paiks Bibim,restaurant,103.6806775,1.3468692,WESTERN WATER CATCHMENT
Paulaner Bruhaus,restaurant,103.8582598,1.2930432,DOWNTOWN CORE
Tamashii Robataya,restaurant,103.8488366,1.2863077,SINGAPORE RIVER
Zorba The Greek Taverna,restaurant,103.8448458,1.2904717,SINGAPORE RIVER
Swee Choon,restaurant,103.8568331,1.3080222,ROCHOR
Wah Tan Noodle - Char Siew 02-30,restaurant,103.8321271,1.2851366,BUKIT MERAH
Sungei Road Laksa,restaurant,103.8578571,1.3067557,ROCHOR
Ci Yuan Hawker Centre,restaurant,103.8829357,1.3754634,HOUGANG
The Soup Spoon Union,restaurant,103.6806,1.3469626,WESTERN WATER CATCHMENT
Violet Oons kitchen ,restaurant,103.7911344,1.3327715,BUKIT TIMAH
Ong Yong Lee Seafood Eating House.,restaurant,103.8559112,1.3450291,BISHAN
Prince Coffee House,restaurant,103.859709,1.3002971,ROCHOR
Nan Hwa Fishboat,restaurant,103.8531551,1.3134256,KALLANG
Al Azhar,restaurant,103.7752463,1.3425348,BUKIT TIMAH
Artichoke,restaurant,103.8519443,1.2995419,ROCHOR
Wing Seong Fattys,restaurant,103.852631,1.3026077,ROCHOR
Thai Smile Cafe,restaurant,103.8485469,1.286932,SINGAPORE RIVER
Tiong Bahko Meng Roast Duck,restaurant,103.8443587,1.282191,OUTRAM
Tiong Bahku Ming Roast Duck ,restaurant,103.8444299,1.282171,OUTRAM
Katong Keah Kee Fried Oysters,restaurant,103.8442893,1.2822204,OUTRAM
Boon Tat Street BBQ Seafood,restaurant,103.8441689,1.2822985,OUTRAM
Crooked Cooks,restaurant,103.9619651,1.3408943,TAMPINES
Loke Culinarian,restaurant,103.9620926,1.3407413,TAMPINES
Fusion Spoon,restaurant,103.6879758,1.3504441,WESTERN WATER CATCHMENT
Imam Banana Leaf Restaurant,restaurant,103.8725555,1.3110582,KALLANG
G7 Sinma Live Seafood (Forg Porridge),restaurant,103.8745673,1.3113405,KALLANG
Tian En Vegetarian,restaurant,103.8833527,1.3162292,GEYLANG
Wee Nam Kee Chicken Rice,restaurant,103.8574878,1.2910323,DOWNTOWN CORE
Mooi Chin Restaurant,restaurant,103.8577628,1.3024725,ROCHOR
Jacks Place (Great World City),restaurant,103.832149,1.2931498,SINGAPORE RIVER
Cedele (Great World City),restaurant,103.8323197,1.2936867,SINGAPORE RIVER
Leong Kee Bak Kut Teh,restaurant,103.8772403,1.3123977,GEYLANG
Mongkok Dim Sum,restaurant,103.8768536,1.3119953,GEYLANG
Pasta Fresca,restaurant,103.7958274,1.3306068,BUKIT TIMAH
Eighteen Chefs,restaurant,103.8393646,1.3009229,ORCHARD
Ezan Satay,restaurant,103.8223765,1.4500744,SEMBAWANG
Zhen Zhen Porridge,restaurant,103.8446464,1.2803505,DOWNTOWN CORE
The Fine Line,restaurant,103.7946182,1.3114934,QUEENSTOWN
Takeshi-San,restaurant,103.7944342,1.3118506,QUEENSTOWN
HoHo Grill & Bar,restaurant,103.7948582,1.3115949,QUEENSTOWN
Crust,restaurant,103.7945818,1.311792,QUEENSTOWN
Fatboys The Burger Bar,restaurant,103.7944835,1.3115759,QUEENSTOWN
Drinks&Co. Kitchen,restaurant,103.7945224,1.3115515,QUEENSTOWN
Isshin Machi ,restaurant,103.7951396,1.3113878,QUEENSTOWN
LEntrecte,restaurant,103.7942869,1.3119467,QUEENSTOWN
Sanook Kitchen,restaurant,103.795172,1.3113516,QUEENSTOWN
Putien Fuijian Restaurant,restaurant,103.7952519,1.3112493,QUEENSTOWN
British Indian Curry Hut,restaurant,103.7947078,1.3117059,QUEENSTOWN
Umi Nami,restaurant,103.7952544,1.3111408,QUEENSTOWN
PizzaExpress,restaurant,103.7956412,1.3112905,QUEENSTOWN
Lean Bento,restaurant,103.793121,1.3072047,QUEENSTOWN
Istimawa Nasi Padang,restaurant,103.8102072,1.2869466,BUKIT MERAH
Chiew Kee Noodle House,restaurant,103.8451764,1.2843881,OUTRAM
Lower East Side,restaurant,103.9023794,1.3044936,MARINE PARADE
Al-Haji Noordhin Restaurant (24hr),restaurant,103.8565098,1.3074462,ROCHOR
Pizza Hut,restaurant,103.8478807,1.3362813,TOA PAYOH
Hoho Korean Restaurant,restaurant,103.7699959,1.321831,CLEMENTI
Mariners Corner Restaurant,restaurant,103.7695078,1.322016,CLEMENTI
Summer Hill,restaurant,103.7700314,1.3218754,CLEMENTI
Lina Satay Club,restaurant,103.7695861,1.3219597,CLEMENTI
Two Wings,restaurant,103.8418933,1.2770082,OUTRAM
Garons,restaurant,103.8418913,1.2770609,OUTRAM
La Stalla,restaurant,103.8418669,1.2769594,OUTRAM
Kin Khaos,restaurant,103.8419503,1.2770386,OUTRAM
Wild Wild Catch,restaurant,103.8419787,1.2770325,OUTRAM
El Jefe,restaurant,103.8419462,1.2770081,OUTRAM
Roti Prata House,restaurant,103.8342032,1.3538671,BISHAN
Zi Zai Vegetarian (Yishun Branch),restaurant,103.83889,1.4341244,YISHUN
Zi Zai Vegetarian (Tampines Branch),restaurant,103.9380215,1.3468181,TAMPINES
SolePomodoro,restaurant,103.8419915,1.2467161,SOUTHERN ISLANDS
Tian Wai Tian Fish Head Steamboat,restaurant,103.8675965,1.3273782,KALLANG
Tai Hwa Pork Noodle 01-12,restaurant,103.862559,1.3051139,KALLANG
Best Ah Ma Cafe by Tin Box,restaurant,103.8553876,1.2984818,DOWNTOWN CORE
Founder Bak Kut Teh,restaurant,103.8510938,1.3243536,NOVENA
Wild Honey,restaurant,103.832884,1.3059837,ORCHARD
Nonna Lina,restaurant,103.8404177,1.2784297,OUTRAM
La Cantina in Venezia,restaurant,103.9857712,1.3907687,CHANGI
Zai Shun Seafood,restaurant,103.7372137,1.3436214,JURONG EAST
Man Man Unagi,restaurant,103.8413411,1.2787572,OUTRAM
Diamond Kitchen,restaurant,103.7903781,1.2877053,QUEENSTOWN
Wrap & Roll,restaurant,103.7884371,1.3067696,QUEENSTOWN
Burp Kitchen & Bar (Bishan Park),restaurant,103.8358639,1.3649737,BISHAN
NUSS Bukit Timah Guild House,restaurant,103.8161262,1.3189758,TANGLIN
Ah Hoe Mee Pok,restaurant,103.7614029,1.3059706,CLEMENTI
Island Penang Kitchen,restaurant,103.7644322,1.302494,CLEMENTI
Fusion  Pine Grove,restaurant,103.7738633,1.3180782,BUKIT TIMAH
March Mvenpick,restaurant,103.8598565,1.2953411,DOWNTOWN CORE
Hans,restaurant,103.8582487,1.2912432,DOWNTOWN CORE
Dian Xiao Er,restaurant,103.8583761,1.2913263,DOWNTOWN CORE
Mouth Restaurant,restaurant,103.8580864,1.2914899,DOWNTOWN CORE
Menzo Butao,restaurant,103.8566035,1.2917312,DOWNTOWN CORE
Manhattan Fish,restaurant,103.8564761,1.2917929,DOWNTOWN CORE
SUKI-YA ,restaurant,103.8562964,1.2917245,DOWNTOWN CORE
Bangkok Jam,restaurant,103.8567155,1.2920115,DOWNTOWN CORE
Hifumi,restaurant,103.8567423,1.2918103,DOWNTOWN CORE
Astons,restaurant,103.8568942,1.2911701,DOWNTOWN CORE
Chic-a-boo,restaurant,103.8565529,1.2922575,DOWNTOWN CORE
Sukiya ,restaurant,103.8563376,1.2918874,DOWNTOWN CORE
Tim Ho Wan,restaurant,103.8535632,1.2926202,DOWNTOWN CORE
Jaggis Northern Indian Cuisine,restaurant,103.8506964,1.3079789,ROCHOR
Chutney Mary,restaurant,103.9227885,1.3122113,BEDOK
Al Afrida Restaurant,restaurant,103.9090155,1.3314177,BEDOK
House Of Seafood,restaurant,103.8480887,1.2893402,SINGAPORE RIVER
Indian Curry House,restaurant,103.7951342,1.3314008,BUKIT TIMAH
Meat n chill,restaurant,103.7950213,1.3314438,BUKIT TIMAH
Kian Teck Eating House,restaurant,103.6938097,1.3287315,JURONG WEST
Sanji Kagoshima Ramen,restaurant,103.8437152,1.2768742,OUTRAM
Astons,restaurant,103.922313,1.3236064,BEDOK
Chic A Boo,restaurant,103.9222996,1.3235229,BEDOK
Pastamania,restaurant,103.9221574,1.3238125,BEDOK
Adams Corner Seafood Restaurant,restaurant,103.8593185,1.3156458,KALLANG
Gim Huat Coffeeshop,restaurant,103.8365154,1.3554992,BISHAN
Chin Lee,restaurant,103.9369823,1.3313804,BEDOK
Old Chang Kee Coffee House,restaurant,103.8496156,1.3045232,ROCHOR
Supreme Pork Chop Rice,restaurant,103.8563381,1.2969402,DOWNTOWN CORE
Xian De Lai Specialty House,restaurant,103.8564147,1.2981394,DOWNTOWN CORE
Ponggol Nasi Lemak Centre,restaurant,103.8955076,1.3067743,MARINE PARADE
Engs Char Siew Wanton Mee,restaurant,103.8957988,1.3067553,MARINE PARADE
